gene_name,HH001_A1_SA_S1
ORMDL1,471.0
AC022493.1,0.0
HCG9,12.394
COMMD2,116.29999999999998
AC239584.1,5.81
SLC22A18,98.58699999999999
AC026124.2,30.0
AC104365.2,0.0
MIR8054,0.0
OFD1P6Y,0.0
RYR3,82.21300000000001
SNORA61,7563.59
MIR4431,0.0
IL36G,0.0
HELLS,246.61800000000002
RHOXF1-AS1,20.375999999999998
CACNA2D2,4.0
MIR4719,0.0
AC008498.1,1.0
AC018638.3,0.0
ATP5A1P1,0.0
PARS2,10.0
AL161616.1,0.0
AC244205.1,1.004
TMEM225B,30.0
SYF2P2,0.0
AL080276.1,0.0
AC093458.2,0.0
AL157955.1,0.0
HNRNPA1P5,1.0
LST1,826.868
OR5BR1P,1.0
MTND6P21,3.0
ASTN1,6.0
AL031593.1,0.0
MAGI2-AS3,111.029
SGO1P2,0.0
ZNF649-AS1,0.0
AL117339.2,0.0
AC006978.1,58.0
AL645608.3,6.242999999999999
AC079089.2,1.03
SUB1P2,0.0
CYP1A2,130.225
AK2P2,1.0
AC083795.2,0.0
AC083822.1,1.0
PRKD3,317.79299999999995
MIR4699,0.0
SSSCA1-AS1,68.11399999999999
AL034555.1,0.0
AC034268.1,1.012
SPEF1,1.0
AC006335.3,0.0
AVPR1B,1.0
KHDC1L,0.0
AC108681.1,0.0
PPP1R35,39.614000000000004
CRYAB,0.0
AC011815.3,8.0
TTC1,52.086
RPL7P51,0.0
AC105137.2,0.0
SEMA3B,27.733
TRAV28,0.0
SIRT1,265.0
RNU6-560P,0.0
AL160163.1,41.074
ACOT1,0.0
MTCL1,3.0
RNA5SP204,0.0
PKP3,3.0
TAOK2,202.999
IGHV3OR16-6,0.0
WEE2-AS1,8.0
SDHDP1,0.0
TMEM86B,26.263
MIRLET7C,0.0
LINC01687,5.343999999999999
IGKV2D-24,0.0
RNU6-653P,0.0
AP003396.4,0.0
RNU1-101P,0.0
MIR3615,0.0
AL035252.3,87.46799999999999
SMG8,92.043
AC004217.1,10.037
FZD3,95.55900000000001
NACA2,0.0
AC110813.1,0.0
SLC16A13,36.0
RN7SKP158,0.0
UBAC1,115.999
LINC01365,0.0
AC104809.1,0.0
C20orf181,0.0
TSEN15P3,0.0
RNU1-59P,0.0
AL109809.2,8.0
RPSAP57,0.0
CDK14,284.99899999999997
LBX1-AS1,1.0
GCOM1,1.861
VN2R17P,0.0
RPL7AP66,0.0
ELN,31.091
PIK3C3,704.231
TSEN34,337.0
GATA1,8.0
AL356750.1,3.108
AC016152.1,0.0
TFAP4,214.90699999999998
LINC01694,256.775
FAXC,32.253
AC074131.1,16.803
MLLT11,26.0
CLECL1,33.0
NRBF2P2,0.0
GPX7,14.0
PEMT,11.001000000000001
AC008549.2,34.342
RNF13,1140.0
AP006248.2,0.0
AC017000.1,8.032
C11orf40,0.0
AC109492.1,1.0
CICP7,8.177
MIR6886,1.0
CACNB1,24.0
RNU6-94P,2.269
MIR128-1,4.0
RNU6-765P,0.0
AC060814.5,0.5
AC140113.4,0.0
APOA4,0.0
AL390862.1,1.0
HNRNPA1P68,1.0
NBN,1060.0
RMDN1,413.66200000000003
RNF219-AS1,1.0
AC008870.3,0.0
AC233702.5,0.0
AC004584.3,79.32300000000001
EEF1E1,84.771
CEP126,59.599
AL365181.3,13.494000000000002
RNU7-26P,0.0
OLFML2B,11.0
CXorf65,17.0
ARHGAP11B,86.507
MT1JP,1.006
PRDX6,166.99999999999997
MARK3P1,0.0
AC092570.2,0.0
AC016957.2,287.943
AC092335.1,8.17
THAP12P8,0.0
AC004062.1,0.0
NOG,3.0
HELB,2147.2070000000003
AC002545.1,0.0
ATXN7L2,8.0
OR4D10,0.0
AC010486.2,1.0
DDX60,167.424
HSPA8P15,1.0
AL359741.1,0.0
TM9SF3,939.0000000000001
PWRN1,45.288000000000004
RNU6-550P,0.0
AL138787.1,0.0
DNAJC8,126.30699999999999
AC073335.1,0.0
AC090617.3,16.0
BRIX1P1,0.0
AC137810.1,1.0
RN7SL605P,53.515
AC138466.5,0.0
AC079336.4,0.0
FP236315.1,1.0
RNU6-947P,0.0
MAGEB4,0.0
AC016397.2,1.0
AL110504.1,7.0
AC099521.3,16.474
AC233724.3,0.0
PSMA3-AS1,1784.191
DACH1,51.99999999999999
GPBP1L1,1319.4659999999997
RTBDN,19.021
TSPEAR,3.0
AC018742.1,0.0
NUFIP1,13.0
SRRM1P3,0.0
ASTN2-AS1,0.0
ADGRF5P2,0.0
NLRP2,129.79899999999998
TMEM133,5.0
NPPA-AS1_2,0.0
SOWAHB,0.0
JPX_2,0.0
CU638689.3,0.0
PRDM6,17.619
KRT71,0.0
C1QTNF9-AS1,0.0
INS-IGF2,0.0
LINC02173,2.0
ECD,153.111
RAB6A,421.302
SERPINB12,2.0
ZNF438,294.0
AL049820.1,1.0
AL158212.4,5.0
AC002480.2,0.0
AC074085.2,1.0
CYB5A,237.029
MIR146A,0.0
AC007218.2,0.0
CCDC74BP1,0.0
AL109924.1,0.0
LINC01343,0.0
AC104581.4,3.0
AC093840.1,1.0
AC124076.1,0.0
AC018647.1,1.0
BANF1P2,0.0
AL133153.1,0.0
CYCSP49,0.0
OSCP1,1.0
PABPC1P12,0.0
MIR300,0.0
AL583785.1,0.0
AL593851.1,0.0
ARMC1,70.0
RPL37AP1,0.0
MIR4645,0.0
OR51B5,0.0
IGLC3,47.095
OR7E26P,2.0
NMD3P1,1.0
SNORD1A,36.908
DEFB108B,2.0
AL450472.3,0.0
KLC3,42.911
AC006023.2,1.0
AL353996.1,0.0
MAGEB10,25.537
AC011458.1,3.0
MYO1G,530.924
RNA5SP262,0.0
AL354980.1,0.0
AC092436.4,13.345999999999998
RPL12P18,0.0
HLA-J,20.204
RNA5S1,3395368.49
IRS2,838.049
AC004706.1,3.0
LINC00051,1.341
AL353764.1,0.0
PDE6A,96.374
TTTY1B,0.0
RN7SL493P,1.274
SLC30A5,420.85499999999996
AC103996.2,21.0
AC023245.2,0.0
DKKL1P1,0.0
IGHV4-28,18.988
RPS20P20,0.0
LINC00852,77.0
TRIM55,0.0
RN7SL202P,9.184
YPEL1,98.51100000000001
AP002884.1,0.0
MINDY2,500.402
FBXO22,357.50600000000003
C10orf76,192.49
AL389915.1,0.0
TTC17,403.999
MIR3662,0.0
KCNK15-AS1,0.0
AL161670.1,17.0
AC139697.1,0.0
DEFB133,1.035
EIF3L,260.33099999999996
AL391069.3,0.0
COL4A3BP,980.046
KRT18P59,16.969
MSRA,57.039
STAB1,492.00100000000003
AC091053.2,0.0
AC073862.2,0.0
RPS29P33,0.0
HSPB1P1,0.0
MIR6866,0.0
AC092580.2,0.0
CUL7,69.553
ACKR4,2.0
AC025857.1,1.0
AC012055.2,0.0
SEC23B,259.0
DLG5,75.348
DNAH2,40.425000000000004
AC009502.1,167.203
POU5F1,98.06099999999999
SRP68,90.111
AL390726.2,0.0
INTS8,1113.002
AC020604.1,2.0
KF456110.1,1.0
AL355336.1,92.37700000000001
AC100832.1,0.0
PDE5A,71.00099999999999
AP006216.2,0.0
AL445466.1,0.0
AC007920.2,31.894000000000002
AC136944.5,0.0
RN7SKP159,0.0
CCL19,0.0
MAGEA2,0.0
FAM86B3P,44.203
RPL22P13,0.0
AC244517.8,0.0
AC005005.1,0.0
NTAN1P1,0.0
AC105233.6,0.0
DNAAF4,30.749999999999996
UPK1A-AS1,16.859
DMTF1,680.299
NPM1P26,0.0
AP000857.1,0.0
RNU1-58P,0.0
FRG2C,14.235999999999999
HSPE1P2,0.0
C1orf159,18.0
AL050303.2,0.0
AC011276.1,0.0
PLET1,0.0
RN7SL543P,0.0
STRN4,320.13599999999997
XXYLT1-AS1,0.0
MIR4760,0.0
AC093673.2,0.0
ADAMTS15,0.0
INS,0.0
MTCYBP45,0.0
AATK-AS1,0.0
RNU6-637P,0.0
AC092098.1,0.0
SLC8A1,723.6610000000001
MIR6738,1.0
AC136632.2,0.0
AL606490.8,0.0
AC069431.2,1.0
MIR2117,0.0
ONECUT1,3.0
AC099336.1,9.334
SLC13A1,29.043000000000003
SRCIN1,28.987
AC239809.3,65.64
ASXL1,456.0010000000001
RASL10A,19.0
RASGEF1C,1.0
RNU6-201P,0.0
AF099810.1,1.0
VEGFA,138.0
AL049874.2,0.0
CELA2A,5.773
ZNF212,64.086
AC010422.5,34.848
AC087588.1,0.0
AL136968.2,0.0
AL360007.1,0.0
NRXN2,2.0
ALB,2.0
RNU6-431P,8.009
AL161896.1,0.0
AL133507.1,6.0
FP236240.4,0.0
CSH2,0.0
MIR548M,0.0
PCBP2P3,0.0
AC091685.1,0.0
LRRC3-AS1,0.0
KIAA2013,182.75599999999997
MTCYBP10,0.0
CU633980.1,0.0
AL391832.3,78.0
C12orf43,148.27800000000002
LINC02198,0.0
AL096816.1,19.0
RN7SL790P,5.144
LARP7P1,0.0
SUMO2P16,0.0
AC140658.2,1.662
AP000688.3,2.0
PITPNA,288.99899999999997
KDM6B,1421.6670000000004
AL122035.1,1.0
ELF2P3,0.0
AC010632.2,24.17
AC091180.4,0.0
CDH19,32.322
TRPM1,3.111
AC090543.1,0.0
GSTA5,0.0
AL355526.1,0.0
HOXB13-AS1_2,0.0
CDON,33.072
AL136985.3,1126.221
AL353611.2,1.0
PGM5-AS1,0.0
AC104136.1,0.0
AC133919.3,2.439
AC026336.5,0.0
ICK,177.35000000000002
AC034226.1,0.0
AP002387.1,11.0
RNU6-160P,0.0
LINC01375,0.0
DDX10,91.339
DSCAS,4.0
ARMC8P1,0.0
ZNF569,57.226
AC244502.1,5.0
LINC01910,83.242
CCDC122,938.9590000000001
RNU6-1191P,0.0
KLHDC7B,6.0
EHMT2,134.234
CYP4A44P,0.0
PDCD1,2.0
AC133485.3,1.0
MIR218-2,0.0
AC024243.1,0.0
STARD4,154.12800000000001
AC025271.2,0.0
RN7SKP250,5.0
AC012146.1,17.473
AL590240.4,0.0
AC008758.2,70.0
CTAG2,0.0
TOMM22P1,0.0
AL445231.1,0.0
AC003070.1,0.0
AC090673.2,1.0
BAG4,383.97
RTP5,5.0
SIRPB3P,6.0
CXorf40A,55.394999999999996
SLC29A4,196.567
SYPL1,277.74
AC245100.7,5.0
LINC02060,0.0
ROCK2,474.553
AL590438.1,2.0
RN7SL570P,1.0
HAUS6,206.55100000000002
ZNF525,97.853
SLC25A28,76.0
LHX8,0.0
AC068631.1,168.253
AL589674.1,0.0
CXCL14,6.0
CACFD1,17.767
RNA5SP78,1.0
CHMP2A,84.99900000000001
MIR3116-2,0.0
SLC5A12,63.008
AC007225.1,0.0
ITCH-AS1,15.0
EAF2,108.001
AC093775.1,0.0
AL390205.1,0.0
MT-TF,312.0
DUX4L50,3.0
CARD16,256.571
UGT2B10,0.0
AL589182.1,0.0
AC009831.1,9.0
ZNF793,351.341
MRPL3P1,0.0
RNU6-504P,0.0
MIR554,2.0
PDE9A,3.0
IPO7P2,2.421
STOX1,1.0
AL022323.5,64.56
RPL4P2,0.0
AC114341.1,1.0
RNY1,391270.086
OR7H2P,1.0
LINC01232,569.4849999999999
GAPDH,1144.968
VN1R96P,2.0
HAT1,347.00500000000005
PRKRA,80.731
AL049840.5,137.0
LINC01951,11.0
AL137067.2,0.0
MTCYBP29,1.0
RNA5SP434,2.0
FAM90A11P,0.0
RPLP0P1,2.0
KRT18P54,0.0
AC074338.1,5.0
LINC02454,1.0
AC073592.7,32.0
RNU7-169P,0.0
AC009248.1,0.0
AC079779.3,0.0
AL118558.2,0.0
NGEF,1.002
TMEM184B,189.999
AC011290.2,0.0
FRMD6,4.0
AC092167.1,1.0
SLC5A6,62.0
DEFB105A,1.0
RN7SL807P,0.0
MIR208A,2.0
LCE2C,0.0
SP140L,177.832
CD46P1,18.166
AC114808.1,0.0
PTTG1IP,474.0010000000001
TRMU,167.001
KRTAP21-4P,0.0
AC091965.1,3.0
MIR6762,0.0
AC091806.1,100.51899999999999
BX005266.1,0.0
PRAMEF8,0.0
ETNK1,1078.867
KRT18P32,2.0
ZG16,8.635
NHLRC1,28.57
FLT4,9.157
AZGP1P2,0.0
LRRC41,234.55400000000003
AC097521.1,0.0
PPP1R26-AS1,40.033
LINC00302,0.0
MS4A1,218.001
AC119396.2,30.078000000000003
UBE2V2P4,1.0
MIR607,0.0
SOCS6,51.0
AC000374.1,0.0
AC115621.1,0.0
TBC1D13,53.268
STAT4,55.821
AC009145.3,0.0
Z97653.1,0.0
CCNB2P1,0.0
AL845331.2,0.0
SNRPGP19,0.0
GOLGA8VP,0.0
AC010754.1,0.0
ELK4,1020.3140000000001
AC119751.3,0.0
PCDHGB2,2.0
RNU6-672P,0.0
AC087612.1,0.0
OR2G3,0.0
FYB2,8.0
THBS3,150.999
THY1,3.0
GPR153,12.0
BEND6,69.0
KRT8P22,1.0
LINC01100,0.0
RBP4,0.0
COL5A1,0.0
TRAV13-1,6.0
CU639417.1,26.965
AC007610.1,16.6
RNU6-67P,0.0
AP001160.1,5.0
AC008982.2,87.42200000000001
AC124016.2,30.0
MTND4P18,0.0
SOX2OT_exon3,0.0
AC091393.1,0.0
PSMC1P13,0.0
AC009133.4,4.0
SPDYE2B,3.1460000000000004
AC068473.1,1.0
AL359976.1,21.717
SERF1AP1,0.0
AC004494.1,79.23100000000001
AL162431.4,0.0
XPO6,5943.992000000001
TMEM88,22.0
AL354733.1,2.0
HIST1H2BE,69.681
MIR4512,5.0
OR8B2,0.0
BIRC5,37.703
BTBD7P1,25.266
Z92544.2,105.639
RN7SL317P,35.4
RN7SKP7,0.0
AC110768.1,0.0
AC115223.1,2.6069999999999998
TBKBP1,126.0
TELO2,32.998999999999995
AC010547.2,0.0
TACC2,159.08
ANO1,0.0
VRK3,340.686
RANBP6,161.00000000000003
CASC4P1,1.0070000000000001
TRO,0.0
LINC02412,0.0
RN7SL154P,43.373000000000005
AC084018.1,1.135
AC006547.1,80.69999999999999
AL121890.1,1.0
TCAF1,81.742
AL121917.2,0.0
DPEP2,787.741
AL731571.1,7.0
RTL3,1.0
CDY8P,0.0
AC105935.2,0.0
HTR1D,29.439
AP004609.3,21.0
AP002371.1,0.0
AC021193.1,0.0
RN7SL794P,0.0
AC106744.1,5.34
AC092894.1,102.79899999999999
AC018630.3,1.0
TRAJ58,0.0
RNA5SP394,0.0
LINC02092,0.0
AL359378.2,3.0
AC244107.1,0.0
AC000111.3,0.0
AC113608.2,0.0
AC104117.2,0.0
RN7SL575P,6.274
GNAS-AS1_2,0.0
SNORD18,0.0
AL008733.1,0.0
AC103706.2,0.0
IRAK2,164.18200000000002
RNU6-626P,0.0
RBBP4P4,0.0
AC009652.1,0.0
RNU6-628P,0.0
EFNA5,5.065
TRAJ31,1.0
RNU6-1280P,0.0
CYGB,6.0
RPL7AP2,0.0
AC103564.3,0.0
AL138902.1,1.0
ZNF433,56.082
MIR4318,0.0
NIP7,106.52799999999999
AC117454.1,0.0
PJA1,13.0
PIK3R2,41.916999999999994
MAPT-IT1,0.0
MLPH,50.122
TMEM158,13.0
MRPS17P3,0.0
USP17L9P,0.0
AL121718.1,0.0
AC063923.2,4.0569999999999995
AC010343.2,0.0
TAS2R50,4.123
PDAP1,100.98400000000002
MIR3136,9.0
FAM239A,84.694
NWD2,1.0
ARSD,199.046
GPR50,0.0
CREBRF,1274.8190000000002
AC112492.2,0.0
AC215217.1,1.0
ELOCP22,1.0
LINC02156,0.0
AL160314.2,14.612
ZNF790,28.357
FAM50A,20.000000000000004
TRMT12,80.676
SCML1,52.0
RAD51-AS1,133.85899999999998
AL031731.1,47.601000000000006
AC244098.2,0.0
AC119428.2,18.695
ELOCP18,0.0
LYRM1,121.191
PCAT29,12.04
FAM212A,4.0
RPN1,553.8249999999999
AP000302.1,1.0
TRAV9-1,0.0
AC023141.9,0.0
KHSRPP1,0.0
DUXAP1,0.0
LINC01735,0.0
RPSAP9,8.061
AC007041.1,0.0
ARL2BPP10,0.0
AC007435.1,0.0
BRMS1L,24.000999999999998
AL158211.1,0.0
AL603755.1,0.0
AL512310.8,0.0
RNU6-1317P,0.0
MRPS21P7,0.0
RFPL3-AS1_2,0.0
DTX2P1,7.178999999999999
AC104651.1,0.0
RNU6-1236P,0.0
HSPE1P16,0.0
AL035252.1,0.0
PPWD1,335.99899999999997
NCAPD3,102.001
RPL23AP17,0.0
AC067959.1,0.0
AC023141.7,0.0
LINC01876,19.567
AL672212.1,0.0
FAM156B,39.689
NBDY,46.304
KLF2P1,0.0
SNORD36,0.0
CD2BP2,243.0
TMOD1,36.0
IGKJ4,28.0
CLSTN2,35.315
AL512274.1,26.776999999999997
OR14K1,0.0
JMJD1C,1612.0000000000005
MIR4638,0.0
RNA5SP230,0.0
AC121764.2,0.0
AC107982.3,46.0
WFDC10A,0.0
MTCO1P5,0.0
ZNF470,124.971
LINC01320,16.674
GALNT2,211.082
ANKRD13A,1890.3120000000001
AC005274.1,0.0
SRD5A3P1,8.0
IL36B,0.0
AL049874.3,25.688000000000002
CD27-AS1,93.187
AC011396.1,0.0
AC244250.1,0.0
CACYBPP2,0.0
LINS1,526.1740000000001
ADCY5,2.0
MIR8053,0.0
GAPDHP71,0.0
AL133371.2,5.0
CTXN2,3.0
WFDC9,0.0
AC027237.2,26.124000000000002
IGHVII-15-1,0.0
PSMD5-AS1,142.63400000000001
AC005691.1,0.0
AC034232.1,0.0
FTLP18,0.0
AC005632.2,210.0
AL357992.1,0.0
SNORA74C-1,2.6060000000000003
AC104066.1,9.383
GUCA2A,0.0
GPR83,59.431999999999995
NDUFS2,243.83600000000004
AC023050.4,22.011
NFATC2,105.0
AC007557.2,0.0
EMD,53.0
AP000345.1,0.0
AC104984.3,6.688
AC091152.2,14.0
AF001548.2,59.0
SNX25P1,3.428
DLX3,0.0
AC005324.4,0.0
ZNF318,156.93699999999998
SORCS2,11.0
ST6GALNAC2,120.969
CATSPERD,0.0
AC087477.1,1.0
RPS7P14,0.0
SAMM50P1,0.0
OR4A7P,0.0
AC116655.1,0.0
HERPUD2,355.553
MED15P8,0.0
AC104982.1,0.0
AL138916.1,0.0
AC119674.2,0.0
AC025754.2,0.0
GPAT2P2,0.0
AC017101.1,0.0
AL365330.1,0.0
AC103706.3,0.0
WDR48,322.001
SAMD1,37.058
FO393401.2,0.0
RNU6-84P,0.0
C1QA,60.0
RNA5SP362,0.0
BNIP1,8.0
PSMA7,155.0
SLC11A2,695.002
AL606970.4,0.0
RNU6-438P,0.0
RNU6-130P,0.0
AC008088.1,0.0
RNF135,270.729
C10orf126,17.354
ANLN,21.000000000000004
SH3PXD2A,76.883
AP003174.1,5.0
PYDC1,0.0
RN7SL491P,5.2829999999999995
RNU6-409P,0.0
RNA5SP193,0.0
CCDC97,107.00100000000002
ATP9A,226.908
BLM,46.169999999999995
AC016251.2,62.74
AC006270.2,5.0
AP000842.1,25.822
WBP1LP1,3.0
RN7SKP157,0.0
AC091729.2,0.0
AC106871.1,1.0
DIDO1,686.0
RSPH14,21.0
RPS29P11,0.0
RNA5SP288,0.0
MC3R,0.0
SLC44A3,7.0
AC100781.1,0.0
BRWD1,1553.2290000000003
CASC17,0.0
SCCPDH,52.0
AC091047.1,0.0
RPL18AP2,0.0
MIR193BHG,243.128
AC004990.1,16.889
HLA-DPA3,0.0
GSTT2,0.0
YRDC,59.0
AC023078.5,0.0
AL121772.1,55.775
AC005722.1,0.0
BRAP,189.19100000000003
RPL9P6,0.0
AC092447.7,0.0
AL033527.5,20.142000000000003
RNA5SP61,0.0
AC105129.2,0.0
ST7-OT4,36.572
AC093668.2,66.461
AKR7A3,2.0
IVL,0.0
FAM180B,1.5290000000000001
CHD3,290.001
MRLN,51.645999999999994
DNM2,935.1040000000002
TGFB2,0.0
SNRPGP7,0.0
TBC1D32,116.06200000000001
AL161454.1,4.0
SNORA79B,2167.0
CERS4,115.232
FAM90A17P,0.0
HMGB3P7,0.0
MIR873,0.0
AC254562.1,3.0
USP9YP31,0.0
RNU6-1054P,1.345
AL121574.1,9.0
LRRC43,4.047
RN7SKP55,18.057000000000002
AP000146.1,0.0
KANK1P1,0.0
PNMA5,4.0
METRN,3.53
AC103858.1,0.0
AC009102.1,0.0
GRPEL1,65.0
LINC01012,87.356
AC084768.2,0.0
ACTR6,130.62900000000002
AC243654.3,66.822
MARK2P9,0.0
MIR4421,0.0
AC024082.2,0.0
FBXW9,0.0
C8orf87,0.0
FGFR3,19.135
PRAMEF25,0.0
DHX32,31.000000000000004
AC008771.1,26.186
USP9YP30,0.0
LCMT2,66.351
IGKV6D-41,0.0
CCDC142,90.405
FBXO3-AS1,0.0
MAP2K1,297.996
RNF121,97.18299999999999
RETSAT,122.0
HIST1H3PS1,0.0
RBAK-RBAKDN,0.0
AC008280.1,0.0
LRRC53,0.0
AC241585.2,341.709
LINC01431,3.0
ADI1P3,0.0
AC237221.1,1.0
HMGB3P9,34.0
ENO1-IT1,54.055
OR10T1P,2.0
AL590093.1,6.077999999999999
AL662844.4,481.218
LINC00116,22.421
AC025884.1,8.538
B3GNT2P1,0.0
RHOQP1,0.0
PDZD11,11.001000000000001
SLC52A3,63.24
AC104619.4,0.0
NAB2,21.0
LIAS,379.373
SIAH2-AS1,0.0
SCAF8,511.233
RNU6-161P,0.0
AL137145.2,481.207
AC096921.1,1.0
GXYLT1P1,0.0
MIR217HG,0.0
ZDHHC20,1527.732
MIR92B,0.0
DNAH14,31.069999999999997
MIR4674,0.0
AC133485.2,2.0
AP006295.1,0.0
AC025627.3,0.0
MIR563,0.0
PIWIL1,5.019
AP003393.1,213.77900000000002
NDUFB1,470.431
AL031727.2,0.0
SLBP,142.0
LINC00643,62.176
KIAA1210,52.669
MIR4299,0.0
AC127526.2,1.001
AC139453.1,2.0
AC005480.1,88.95
AC005077.4,2.0
LNX1,3.0
CDY2A,0.0
LINC02364,0.0
AC015936.2,0.0
VDAC3P1,1.024
RNU6-682P,0.0
AC119751.7,0.0
KRTAP20-4,0.0
LINC00399,1.0
MIR4654,0.0
AL591438.1,0.0
DDX59,144.836
TTTY17A,1.0
AL137224.1,0.0
AC079834.2,0.0
LINC01934,11.0
AL008627.1,0.0
AC113618.1,0.0
AC010266.2,1.0
KLF7P1,8.055
AC008536.3,26.096999999999998
MAGI3,26.012
AL354761.2,0.0
AC110994.2,3.091
PSAT1P3,0.0
ZBTB20-AS3,5.0
LINC02158,11.953
AC022915.2,0.0
AC135895.1,39.523
ATP12A,0.0
AC005702.2,0.0
VSTM4,59.492
KRT18P68,0.0
MTERF3,28.800000000000004
MIR450B,0.0
AC063943.2,0.0
AC010587.1,0.0
RPS2,843.5690000000001
JTBP1,0.0
PTGFRN,20.0
DFNA5,6.0
AC131281.2,6.952000000000001
PRADC1P1,1.11
RTP2,0.0
AL356121.1,0.0
LINC01620,4.128
OR52S1P,0.0
IL10,0.0
LINC02059,0.0
AC129778.1,0.0
IRF9,482.21000000000004
AC046134.1,4.756
CCT6A,165.472
ZNF859P,0.0
ANKRD13C,136.99999999999997
AC034229.4,9.0
AC022616.8,0.0
RNF214,60.0
AC004024.1,1.0
LINC01304,0.0
BAG1,285.24699999999996
NLRC5,1636.1599999999999
TPT1P5,0.0
AC013727.2,1.0
NFATC4,2.013
AL139161.2,2.0
ERVH-1,21.663
DLL3,0.0
NAAA,378.334
AC132803.1,1.0
RNU6-703P,0.0
AC009065.2,0.0
AC008446.1,2.0
LARS2,48.093
C1orf123,99.0
LINC01104,16.012
IQCF1,9.0
TRIM53CP,1.0
AP002812.1,0.0
VN1R74P,0.0
MTCO2P32,0.0
NPHP3,562.811
SAMD9,663.0
SCARA5,0.0
CFAP58,11.0
WBP1LP8,0.0
AC024341.1,0.0
AC012676.1,36.06
OR5T1,0.0
CALM1P1,0.0
CCDC126,219.0
AC020779.2,0.0
CCT8L1P,0.0
ACPP,333.471
AC123595.2,143.085
CISD2,147.46099999999998
RNU6-772P,0.0
RNU6-732P,0.0
HMGB1,789.9599999999999
AC021785.1,0.0
CPHL1P,11.649000000000001
ZNF576,57.883
TRAPPC2,563.5649999999999
HNRNPA1P23,1.0
TRAJ5,1.0
MIR548F3,0.0
MTND4LP26,0.0
AC105918.1,0.0
CDH18,42.809
SYF2,146.857
AC117465.1,1.012
MIR6761,0.0
AC008738.3,4.0
RPS27P12,1.0
AC245291.3,0.0
AL049641.1,0.0
TPT1P1,0.0
MRPS17P1,65.795
FAAP24,143.44199999999998
MRPL32P1,0.0
AL033504.1,0.0
PABPC1P3,19.0
TRIM10,6.0
AC036176.3,0.0
PIP4K2C,120.0
ERICH6B,0.0
NIP7P2,0.0
AC138392.1,0.0
AC084030.1,0.0
RNA5SP169,0.0
MIR4656,0.0
RNA5SP272,0.0
ANKRD20A9P,2.185
AC084880.4,1.0
LINC02400,0.0
PAM16,86.05199999999999
AC020763.4,2.0
SLC36A3,44.663000000000004
TGFB3,8.0
SPRED3,45.901
ADAM12,3.0
RPL12P29,0.0
AJ009632.1,0.0
ACTG1P20,4.052
C12orf45,7543.302
MTND4P24,0.0
SNHG1,2626.585
RNU6-1240P,3.804
AC233968.1,233.905
CCND2-AS1,0.0
ELOA3D,0.0
AP001351.1,0.0
BX255925.2,4.0
DUOXA1,4.007
RPSAP38,0.0
AC245427.4,0.0
FTH1P6,0.0
MIR3064,0.0
AC096677.1,15.431
RNU6-1010P,6.0
MSS51,221.233
RRP1B,90.0
RNU6-1066P,0.0
AC079168.1,0.0
ACSM2B,14.5
DDT,55.342999999999996
RN7SL525P,50.415
AC084149.1,28.593000000000004
SMS,113.0
AC099508.2,24.07
OR5G1P,0.0
PRKAB2,114.0
RPS24P7,0.0
MIR6801,2.0
DNMT3B,5.0
AC092155.2,0.0
TRPV6,8.0
IARS2P1,16.172
B4GALNT3,13.0
RNU6-756P,0.0
AC013356.2,0.0
SIGLEC12,0.0
AC009133.1,22.0
SLC17A6,0.0
AC068205.1,0.0
RPL21P112,0.0
MIR520G,0.0
AC099654.13,0.0
AC074194.2,14.386
SIAH1,223.05199999999996
AC023825.2,1.0
AC129492.2,0.0
ZCRB1,43.001000000000005
ACAP2,3779.56
RPS6KA4,63.998999999999995
AL356273.1,1.0
PLGLA,0.0
ANKS3,135.192
AC006450.1,0.0
AC006927.3,0.0
AL390036.1,42.08
IMPA2,542.124
ARHGAP18,73.0
IRF2BP2,669.0
SLC35E4,14.589
NOL12,94.048
YPEL4,6.0009999999999994
BTBD11,43.105000000000004
AMFR,484.3229999999999
AC016650.1,0.0
AP003059.1,0.0
MIR642A,0.0
AL161716.1,0.0
ZNF736P10Y,0.0
HNRNPDLP2,0.0
EIF4BP2,0.0
AC012038.1,13.735
PSMD4,312.404
AC068599.1,0.0
ATP6V1E1P1,0.0
TNKS2-AS1,1.0
MRPL21,20.0
GPRC5A,122.226
HBA1,71415.69099999999
LINC01044,55.934
AC022154.1,54.388999999999996
BMS1P3,0.0
RNU6-136P,0.0
RNU6-678P,0.0
YY2,11.0
KATNB1,42.0
OR13G1,0.0
LINC00426,112.65100000000001
AL354941.1,4.0
TMEM187,11.000000000000002
AC020922.2,0.0
NPAP1P2,4.966
EZH1,494.199
ZNF814,355.74
PPIAP16,4.131
RNA5SP89,0.0
NT5DC4,21.0
MIR548A2,0.0
RPAP2,742.985
IDSP1,31.541999999999998
UFC1,74.654
RSPH10B,74.734
BX119927.1,2.0
YBX3,639.9369999999999
AC015845.1,1.0
CACNA1A,381.096
MIR1303,1.0
ORAOV1,317.00399999999996
MIR4751,0.0
RN7SL266P,0.0
RPL7P14,3.0
PTPRQ,0.0
BTK,148.00099999999998
CDR1,0.0
OR5M9,0.0
RCN2,1541.399
TBX10,0.0
SOX5,17.615000000000002
MIR617,1.0
AC087855.2,2.0
UTP4,71.56200000000001
AC005609.2,1.0
AC094085.1,4.0
AC073089.1,0.0
FMO3,29.232
RN7SL380P,3.0
HNRNPR,840.999
