gene_name,HH003_A3_SA_S5
GSTZ1,140.015
DNAJC9,74.58
AC112702.1,125.0
HSFY6P,0.0
LINC01397,9.0
THAP6,413.367
ZNF226,124.839
NME7,593.344
PCDHB19P,35.13
RNU6-1088P,0.0
LGALS8-AS1,27.631
OR10T2,4.0
LINC01820,2.0
AC007742.1,5.0
SESN2,31.0
SMAP1,99.037
POU3F2,35.0
IQSEC2,143.193
AC022306.1,11.399000000000001
NAP1L4P2,5.0
CD22,147.426
MIR6775,1.0
RNA5SP429,459.85
AC010618.1,1.0
MIR4509-1,7.0
AC027682.6,7.0
AC069061.4,8.0
AC011893.1,16.677
AL451165.1,1.0
SMC4,267.938
RNA5SP270,0.0
AL133325.1,4.0
AC233724.9,1.0
TBL1Y,2.0
R3HCC1,33.0
IGLJ6,2.0
TOR2A,18.0
AC011195.1,8.0
CD69,27.999
MIR3064,0.0
AC007952.1,11.25
RNF126,20.017
RNU7-167P,0.0
DCDC2B,26.497
AL353689.2,0.0
FTH1P18,1.0
XRCC2,840.8979999999999
PXDC1,14.0
DUSP28,194.65699999999998
MLYCD,298.145
LINC00619,7.0
CA13,171.03
AL136309.3,2.0
AC114488.2,25.0
RN7SKP297,4.112
LINC02373,12.0
UCN,2.0
SLC15A4,1146.6
RNU6-1176P,1.0
AC064862.4,1.065
SNORD98,0.0
RNA5SP155,5.0
ETDB,4.0
GPHN,57.301
SPPL3,556.6980000000001
AC084759.2,17.094
SUCLG2P4,55.498999999999995
PMCH,0.0
PUF60,29.0
RPS29P27,0.0
INHBE,47.083
RIIAD1,3.0
RNU7-187P,0.0
RAB28P1,0.0
AF099810.1,7.0
AC104985.3,4.0
CR769775.4,68.0
KLHL10,27.0
TTC4,39.008
MGP,86.83500000000001
LRRC37A,365.522
AC027290.2,2284.371
SGO1-AS1,349.924
SLC25A52,12.981
SNHG7,87.304
LINC01919,12.0
HIST1H3B,94.0
AF127577.2,21.0
AC069294.1,10.0
AC073648.2,1.081
MIR3195,0.0
AC004803.1,64.952
FO538757.2,1.8259999999999998
TCF4,510.573
AC138150.1,23.625
RBM22P7,2.0
RNVU1-19,25.156999999999996
AC022392.1,5.0
SNORA1,280.115
SRRM2-AS1,73.867
BRK1,150.0
CST9L,3.0
TESK2,195.671
AC022616.7,1.0
Z82209.1,2.0
AC016717.1,4.0
ISX-AS1,0.0
FO393415.2,1.001
AC022167.4,0.0
CHMP4B,103.081
BMP6,25.0
ALDH18A1,58.001
RASA4CP,65.817
AC104809.2,18.636
LINC02034,6.0
PRR20A,69.38600000000001
SCX,5.0
AC023906.2,7.0
RPL7P9,23.151
AC008403.2,2.1799999999999997
TXNDC5,69.905
AC092653.2,79.115
RNU6-1059P,4.0
AL132780.3,71.84899999999999
FBXO18,238.76
LINC01433,4.0
MAGI2,439.415
AP002840.2,10.0
FP325331.1,25.0
RPL12P35,2.477
ZNF720,439.646
STK32C,32.0
DMRTA1,34.0
AL121583.1,8.0
AL358781.1,37.717
ATP6V1B2,2662.1979999999994
AC073525.1,40.696000000000005
SCT,1.0
AL121901.1,1.0
GIP,3.0
RNU2-26P,0.0
AL670379.3,4.0
MPZ,70.0
ACO1,386.568
SERPINH1P1,1.0
BSND,48.94
RPL7P56,1.0090000000000001
MIR98,0.0
REEP6,9.0
OR7E110P,1.2770000000000001
LINC02044,37.435
AC105390.1,3.0
AC106739.1,10.536
AC100871.1,11.0
RNA5SP22,5.0
SMARCE1P6,4.245
RPL26,320.52399999999994
ATP5L2,74.158
AC005578.1,25.399
SPIC,33.858000000000004
MIR4717,0.0
AC027141.1,3.011
RNA5SP364,0.0
C3orf85,16.001
CHPF2,203.0
HSPB8,19.048000000000002
CYB5B,153.528
AC116666.1,10.0
AC009754.1,20.0
IFI27,144.031
STIP1,90.447
MAPRE2,124.554
NCK1-AS1,47.202
AC092284.1,8.033999999999999
RNU6-530P,0.0
LINC01948,17.0
AC005771.1,1.0
AC013452.1,14.0
TLL1,55.0
AC023078.3,7.0
HMGN1P32,0.0
AC027031.1,1.0
AC092650.2,5.0
TSGA10IP,9.0
FAM47B,8.658
KLHL26,52.297
RALGAPA1,369.382
SNORD31B,1.0
AC104454.1,5.0
CASP1,315.529
ABT1,90.0
WDR11,422.691
LSP1P2,0.0
LINC01566,31.924
SLC2A2,23.000000000000004
SAMM50P1,8.0
RPL26P34,0.0
EIF3J-AS1,178.98100000000002
CLTA,274.825
AL021368.3,2.171
MTFP1,8.0
SMARCE1P3,5.0
AL078624.2,4.0
RPL36P20,2.0
OXCT1-AS1,5.0
LAP3P2,0.0
INHBC,11.0
AL670379.2,0.0
AC010153.1,0.0
RNU6-417P,1.0
RNU2-60P,1.0
MED13,1216.675
RN7SL385P,3.037
ZNF283,312.395
MTND4LP25,1.0
AL590095.2,1.0
KLK1,43.0
TRIP10,23.035
BMS1P4,158.928
DPAGT1,59.137
TAF4,119.568
PIP,14.0
CHCHD2P8,1.065
MIR548X2,7.0
ENO1P4,0.0
XYLT1,254.0
DRC1,19.0
TET3,963.001
FAM126B,3084.8059999999996
AC100872.1,7.0
AP001961.1,2.0
CHSY1,751.703
LSM3,130.405
TNRC18,440.64900000000006
AL954642.1,4.136
AL078604.3,2.0
RTN4,543.117
TRPV4,18.0
SMUG1P1,3.0
PC,28.0
MARK2P5,0.0
LINC01141,75.226
LINC01699,1.0
AC128713.1,1.0
IL1RN,274.001
LINC02315,3.049
AL117192.1,93.00000000000001
FAM66B,46.901999999999994
GS1-594A7.3,6.0
AJ006995.1,28.258000000000003
TBX22,6.0
SLC14A1,327.16
RPL12P50,0.0
RAP1BP1,5.0889999999999995
PLA2G4E,47.269000000000005
AC008147.4,16.0
RN7SKP102,7.0
VENTXP1,19.0
RNU1-149P,7.852
AL118505.1,111.212
ZNF267,637.9
STX8,224.31
GNPDA2,68.744
AC108471.1,53.0
NTN5,26.959
AC078974.1,0.0
AL606495.1,5.0
OSMR,143.933
LINC02420,7.0
VN1R6P,7.607
MSH6,302.267
RNU6-519P,0.0
MIR200CHG,2.0
AC019109.1,59.818000000000005
AC136601.1,4.0
NR1H5P,18.0
GNGT1,31.783000000000005
TRAPPC3L,642.7180000000001
RNU6-85P,3.701
RNU6-1280P,1.0
RNU4ATAC4P,1.0
AC010203.1,12.232
AC011487.3,1.0
AGGF1,155.0
AC009500.1,6.0
MTND4LP1,0.0
AC092185.1,0.0
AL953862.1,0.0
AP000911.3,47.215
SLC7A5P2,0.0
LINC02443,11.0
SORBS1,140.85500000000002
RN7SL127P,21.188000000000002
IL21R,181.393
SNX25,38.866
AC087385.3,4.0
DAW1,33.434000000000005
SNX31,29.928
AL157402.2,271.0
GTF2H3,157.74
FO681491.1,45.31100000000001
MIR6739,2.0
SLC26A1,12.0
SCNM1,194.89199999999997
HIST3H2BA,0.0
AC009955.3,4.0
AL110292.1,40.673
CCL3,20.239
KATNBL1P2,8.0
AC091917.1,9.0
NRM,55.001000000000005
ZNF22,37.958
AL929325.1,2.0
PPIL4,164.68099999999998
SSX7,26.873
AL049812.2,13.0
AC010680.3,10.713
AC135012.2,0.0
AC104849.1,0.0
GOLGA2P5,544.7040000000001
AC068134.3,0.0
AC078819.1,3.0410000000000004
RNU1-83P,12.004000000000001
AL022323.3,323.94599999999997
C18orf65,75.0
AC008758.4,40.330999999999996
MIR100HG,574.8290000000001
MIR3938,0.0
AC012366.1,0.0
YWHAQP7,1.0
MTCH1,280.0
AC025062.2,0.0
TOMM6,147.81
UBL4A,46.0
AL591242.1,3.0
FAM74A7,2.346
AL137792.1,28.789
AL592447.1,3.0
NUP210,309.881
AP006296.1,2.012
AL162376.1,0.0
AC013356.3,5.1
CD200,27.0
AC245033.2,3.0
FP325317.1,0.0
RSAD2,198.62300000000002
NMNAT1P4,8.0
RN7SL69P,2.136
CNIH3,202.294
TMEM185B,344.0
AC022075.2,8.0
PNPLA4P1,0.0
AL691482.3,0.0
RNU4ATAC3P,1.0
AC003001.1,11.0
AL359715.2,5.0
AC108120.2,2.0
C5orf60,74.56800000000001
AC073657.1,118.76400000000001
AC093496.1,158.806
SNRPGP8,1.0
AL139350.1,3.0
CDKN3,81.0
VPS37B,377.26800000000003
HSD17B2,466.157
EDA2R,20.283
GPR45,5.0
LINC00310,162.931
CU633906.2,55.387
HMGN2P21,0.0
SNRPCP13,1.699
NUTF2P8,3.0
AC108463.3,207.625
PPIH,31.0
TDRD10,13.0
NPAP1P2,37.948
LINC01066,6.0
AL359706.1,1.0
RN7SL625P,22.396
GPR12,74.52199999999999
HENMT1,83.30799999999999
RPL17P34,1.002
TGIF2LX,3.997
AL662890.1,0.0
SEMA3C,119.066
SLITRK1,31.0
ZNF827,66.0
BNIP3P11,7.0
IGHV4OR15-8,0.0
AL590556.2,5.0
AL355601.1,0.0
FAM170B,10.0
LINC01428,6.0
WDR44,107.0
SNTN,68.21300000000001
AC067942.2,7.42
C14orf132,97.658
UBE2N,195.728
AL355306.1,4.0
THADA,571.076
AC108725.1,1.0
CTDSPL2,456.139
MT-TL1,187.0
AC055839.1,12.0
RPS3AP4,4.42
RPSAP3,4.837
FAM197Y4,0.0
EGFEM1P,37.427
TCF4-AS2,15.0
Z92846.1,1.0
AL358975.1,164.94
IGHV3OR16-6,0.0
AC133561.5,4.0
EDN2,4.0
AC009269.4,1.0
BDH2P1,3.241
MIR16-1,2.0
GDA,150.123
KRT18P43,1.0
AC009220.2,38.845
HSF1,68.185
MYO1B,110.935
CATSPERG,195.238
LINC02534,3.0
CRB3P1,1.0
AL451061.1,3.0
RNU6-556P,1.0
RNU6-74P,0.0
AC104297.1,7.567
KAT6A,1376.346
PPP1R2P9,4.0
ZBTB7A,102.0
AL121722.1,36.763000000000005
AC016831.2,15.0
AC022165.1,1.0
RSL24D1P4,2.0
PDHX,85.619
SCARNA2,3031.612
AC082651.3,7.0
AC010325.1,42.447
ARSD,278.296
CYP4F24P,12.02
AC138915.1,40.571999999999996
DPYSL5,66.169
ASB1,217.45600000000002
RBMS2,448.601
TMCO4,69.001
CCNE1,12.0
RN7SKP150,1.0
RBM22P1,14.0
ZMAT1,208.37399999999997
NPIPA1,302.955
RBMY1D,14.624
AL513218.1,13.818
RN7SL299P,0.0
PDIA5,37.138
TPM2,28.0
AC008758.2,100.197
AC097359.3,11.0
OGFRP1,11.0
METTL27,16.001
RNU1-75P,2.0
EML1,168.27
CD86,59.0
AC093648.1,17.0
CXCL16,265.92799999999994
PCDH7,86.026
STRADBP1,10.54
M6PR,326.04200000000003
TUG1_2,2.142
RN7SKP9,52.018
Z84485.1,121.601
IFT57,44.0
BMT2,195.00000000000003
AC024224.1,6.0
ABHD17AP5,5.577000000000001
DNAJC10,2448.553
CU639417.4,0.0
ZFR2,56.767
MIR125B1,2.0
LINC01854,14.0
AC018645.2,26.255
IGHD6-6,0.0
SMCO4,61.852999999999994
CAPN8,68.61699999999999
UBAP1L,131.738
NCALD,225.094
AC231657.2,2.0
MTCO3P1,3.032
ZNF678,161.90699999999998
AC092809.4,19.595
APOBEC3G,253.505
GLRXP1,5.0
HIGD2A,74.916
RNU6-128P,4.0
LINC00393,3.0
GPR180,110.0
BCL2L2,78.535
SUCLA2,79.495
AC105940.1,2.0
AL031963.3,14.79
MIR587,0.0
AC092471.2,1.276
AC104408.1,1.0
AC087373.1,2.0
AC023200.1,4.0
NSUN6,150.70999999999998
MIR100,0.0
GDAP1L1,27.067999999999998
AL137798.1,13.0
LINC01413,7.0
AC104435.2,32.0
AC087318.1,11.0
AC112243.1,23.0
ATP2B4,1059.0
AC004528.2,0.0
FAM20B,301.004
MT-ND3,818.0039999999999
ZBTB12,32.0
AC010183.1,4.0
ZNF282,51.999
AC140725.2,1.0
AC017104.1,4.0
SMIM24,26.0
LINC00485,98.976
AC005779.2,5.74
AP005059.1,3.0
RNU6-715P,3.0
AC073073.2,189.312
LINC02467,4.0
AC027281.2,13008.271
NEK4P2,6.0
PMEL,24.999000000000002
AP001453.3,6.0
AC018512.1,0.0
AL020991.1,2.0
ZNF736P7Y,1.0
MRPL42P6,4.0
NEK4P3,2.0
SCARNA18B,4.0
AC020699.1,2.0
AL360270.3,30.372
OR8J2,23.0
RNU2-49P,0.0
BCORL1,112.99900000000002
POF1B,108.0
AC019322.2,0.0
AC016493.1,11.0
ADAM19,756.0000000000001
HNRNPA1P37,6.827000000000001
DUX4L51,0.0
PCDHGA3,7.276
AL360181.5,0.0
WDR34,12.0
SNRPCP5,5.053999999999999
AC010185.1,4.325
AC005858.2,5.0
RNU6-1264P,0.0
PRTN3,4.0
TEX11,33.809
EIF6,30.128999999999998
NFXL1,308.399
AL136982.5,0.0
IGF2-AS,16.866999999999997
AL096870.1,1.53
RNU6-1307P,0.0
ANKRD44,2249.607
IGKV1-16,6.0
AC245187.1,6.0
SLC30A4,302.971
SERINC2,36.971000000000004
CUX2P1,3.0
FCGR1A,438.18100000000004
THAP5P1,3.0
HMGB3P22,10.0
AC090751.1,2.029
AC008716.1,4.0
LINC01336,9.0
RER1,379.42499999999995
AL590135.1,0.0
AL359893.1,7.367000000000001
AL935212.3,2.0
UTP20,176.67199999999997
AL049869.3,23.628
AC084018.1,10.741
RPL23AP48,3.0
TSPAN3,388.42699999999996
AL356585.3,1.6569999999999998
AC092718.6,6.0
AC010978.1,82.74099999999999
MIR3128,0.0
RNA5SP120,0.0
LGMNP1,6.0
AL513477.2,39.575
AC018442.2,12.0
USP35,68.99899999999998
AC007595.1,4.039
AC005229.3,3.0
AC113192.5,4.0
AC022826.2,0.0
HRAS,13.0
ZNF663P,17.309
AC016027.4,0.0
AC114477.1,3.0
AC126763.1,152.793
LINC02186,26.0
ARL4A,245.399
SUMO2,423.96299999999997
SH3RF2,66.161
MIR5683,0.0
AC018692.2,6.0
AL162431.2,27.866999999999997
SH3BP5-AS1,232.68499999999997
PM20D2,228.517
UBE2J1,840.0
AC104078.1,43.678
EVA1C,112.849
ALG6,265.0
ACTBP1,3.0
TCEAL6,12.255
COLGALT2,60.00000000000001
GAPDHP31,3.0
AC010997.6,191.0
PES1P2,31.0
TRIM56,965.6080000000001
GNAI3,2847.13
MIR3116-1,0.0
SLC6A15,86.001
RPS27AP16,1.796
CWC22,89.0
AC007834.2,18.0
AC068658.1,3.0
PRPF40B,44.862
NINJ2,82.064
AL158156.1,4.84
AL162457.1,44.271
AP001029.2,442.25899999999996
RSPH9,21.261
AC006042.4,14.0
LINC01949,778.518
GOLT1A,8.0
ELMO2,276.931
AL109811.1,30.0
MIR4727,4.0
AC010425.1,5.0
HDHD2,74.89399999999999
AKTIP,262.08500000000004
HSPD1,212.41499999999996
AC104407.1,17.0
FOLR2,6.054
AL158801.1,51.0
CAPN12,37.152
KCNJ15,3134.6510000000003
AC004461.2,52.0
AC015849.2,1.0
WDCP,33.0
AC005609.1,3.5980000000000003
PGA4,61.029
FAM155B,10.0
MYL4,55.0
KRTAP16-1,7.0
GGA1,396.98400000000004
AC011287.2,70.359
AC019117.3,0.0
RNU7-164P,0.0
LINC02347,17.999
MIR6796,1.0
RN7SL600P,110.81200000000001
TRAV24,1.0
RNU7-137P,2.0
AP001960.1,8.0
RNVU1-4,9.0
COQ3,11.536
WNT11,12.286
AC012414.4,0.0
AC019254.1,21.0
TMPRSS12,73.355
AC044798.1,7.0
ZCCHC6,1171.0009999999997
RETN,19.0
RNA5SP282,12.0
SPATA6L,636.323
RHOG,329.088
AC074087.1,10.0
AC093495.1,114.049
AC092326.2,14.783
AL606760.1,6.563
AP000949.1,10.0
HAUS6P3,2.204
AL390334.1,133.67999999999998
TRDJ2,1.0
OR1X5P,10.05
AC009630.3,0.0
AC008627.1,19.0
AGO2,7298.081
RPL21P131,0.0
FAM106A,139.596
RNF2,155.06
HSPA8P3,8.0
CD244,76.999
C7orf31,37.999
IQCK,93.784
LINC02525,28.0
IGHV3-21,2.909
GIF,33.999
AC090503.1,6.0
AF111167.2,48.0
AC091807.1,1.01
OR8G7P,9.0
AC244636.1,0.0
COL9A1,111.47500000000001
MIR6852,0.0
ITIH1,44.874
AC093857.1,60.041000000000004
AP000943.4,7.0
AC132807.1,3.0
CT45A3,0.0
PP7080,31.592
AC008067.1,38.99999999999999
AC023194.3,5.059
OR2M2,11.133000000000001
SNORD65,164.915
TRBV12-1,1.0
AC002366.1,4.0
AC119619.1,0.0
ANKRD39,41.765
NXF2B,24.463
DOK4,31.000000000000004
AP003400.4,5.0
AC016705.2,135.734
POLR2F,49.95
AC122719.1,4.0
C10orf25,43.483000000000004
AL049548.1,3.0
GCNA,58.409
AC004988.1,38.745
HGF,133.001
ZC3H10,196.90500000000003
AC009237.5,3.8310000000000004
AC005772.1,11.0
SETSIP,9.691
LINC00708,2.0
BICRA,101.814
AF001550.1,4.0
AC004593.1,42.0
AL591475.1,0.0
C4orf3,494.03
FAM90A11P,19.117
CDKN1B,424.0
GAD1,58.999
TMCO6,125.439
LBR,2193.0
TFAP4,283.28000000000003
ARRDC5,25.0
RNU1-20P,261.0
MIR924,1.0
AC091152.2,26.534000000000002
AL139415.2,0.0
MS4A6A,721.4929999999999
FERMT1,33.00000000000001
MIR4671,0.0
MIR1910,0.0
SMIM26,112.173
AL390726.2,0.0
AL359999.1,1.05
AL450226.1,12.0
NCOR1P3,4.0
AL359757.2,2.0
AC005912.1,57.773
ATP6V1G1,157.99999999999997
COX5BP1,5.0
HKR1,280.258
ABHD14A,47.449
OR2AS2P,2.995
AC015978.1,8.0
AL683887.1,31.0
CTDSP1,403.478
RNU6-943P,2.0
MYOCD,67.36099999999999
AC006022.1,0.0
NIPSNAP3B,42.643
FAT2,55.162
CFAP73,11.538
C7orf66,3.0
GAPDHP26,7.0
ATP5A1P7,1.7519999999999998
TIMM29,79.213
MIR4659B,0.0
AC004672.2,25.52
AL162511.1,25.772
MIR1228,1.0
RPS28P1,6.0
RNA5SP139,0.0
SYPL1P1,8.0
TRIM54,16.719
AP006587.5,1.784
KRT33A,3.283
SAPCD1,8.087
KNDC1,44.0
ZIK1P1,41.785
AC026790.2,9.0
HIST1H2BC,302.99
AC010655.1,3.0
AC006538.1,29.833000000000002
MYH1,34.062
AC004834.1,188.43800000000002
MIR512-2,0.0
BX323845.2,1.234
RNU4-27P,2.0
AC133540.1,1.0
UBL5P1,1.0
LINC01760,4.0
RNU6-486P,6.0
SLC39A11,177.25799999999998
AC053481.5,4.356
ARSG,682.472
STXBP5,880.4629999999999
Z98749.3,1.147
MAML3,272.0
SNORA79,15.0
TEX43,2.0
FKBP9,95.42500000000001
AL590867.3,3.0
AC123567.1,3.0
RNA5SP195,5.0
MRPS17P9,1.0
AL355974.2,12.0
DKKL1,4.0
KIAA1614-AS1,3.034
U40455.1,2.0
AC091167.3,4.34
AC024082.2,5.0
AC026780.1,25.018
TPD52L2,524.663
GXYLT1P2,22.701
SHARPIN,42.99999999999999
AC092593.2,2.0
MACC1,272.823
KRTAP5-6,2.0
BSPH1,3.0
AC092384.2,21.0
HMGB1P40,1.0090000000000001
SIGLEC7,87.09199999999998
AC096759.1,4.0
AC087258.1,11.0
AC009302.1,9.132
ARL2BPP7,4.0
AC048382.3,0.0
AL355974.1,8.0
AC005520.4,0.0
AC119501.1,8.0
ITGA4,661.0
LINC01267,47.111999999999995
AC090616.3,2.0
AC016730.1,7.0
LINC01324,6.0
AC046195.2,2.0
MIR6823,4.0
MIR6757,0.0
OR6P1,20.0
AC117503.2,37.400999999999996
TRIM64,22.232
RNF208,4.0
IQGAP2,386.54
AC010761.3,40.0
RNA5SP47,1.0
AL390754.1,13.0
AC105265.2,9.0
AC004471.1,23.781
STOML2,36.0
MAFTRR,48.36
PYM1,51.738
LIN7B,21.674
OR2H2,118.75099999999999
AC009268.1,19.0
RN7SL836P,3.57
ANKDD1A,182.224
RNU2-28P,3.2769999999999997
RPL23AP95,3.949
AC108734.1,1.0
ISM2,9.0
AC119749.1,5.0
FKBP1AP1,7.535
AC139493.1,5.0
LINC00352,99.559
GTF2IP20,926.2409999999999
H1FOO,6.0
BARHL1,13.0
AC127024.6,108.37899999999999
AC087276.3,67.97
Z99289.1,20.097
TUBB3P2,0.0
TMTC3,124.14500000000001
TMEM202-AS1,29.781999999999996
RNU1-31P,1.0
MIR6816,0.0
GIMAP5,263.61199999999997
M1AP,58.949999999999996
RASAL2,156.21599999999998
AL450003.2,1.0
AC017002.5,55.677
PRRC2A,392.794
MTUS2-AS1,20.0
AL359378.1,1.0
AL158835.3,0.0
LRRC73,6.0
AC183089.1,9.0
AP000926.4,1.0
AC112492.4,4.0
MTMR9LP,29.185000000000002
SCIN,460.5729999999999
RN7SKP162,2.0
PREP,91.0
AL024508.2,43.858000000000004
AFAP1L2,46.99999999999999
UBE2V1P8,1.0
AC006445.1,1.0
AC092652.3,82.025
AC091953.5,4.0
MIR6778,0.0
MIR3618,0.0
AC007099.2,5.0
AC079098.1,9.0
RASA3,177.0
AC097347.1,17.0
FP236315.3,15.17
SNORD69,23.0
LINC00486,9.0
AL031985.1,11.0
AL138752.2,12.575999999999999
ZNF131,265.785
DLG1,378.734
RFKP2,6.0
RPL17P19,3.0
RPL3L,126.39699999999999
LINC02239,18.0
AC007485.2,26.0
LINC01751,9.0
snosnR66,0.0
LINC01659,5.0
USP44,57.0
AC069236.1,35.692
RPL36P16,2.0
ST13,724.921
AC231759.1,1.0
AC097504.1,50.905
INSL6,118.14
AC138430.1,98.773
AK4P2,4.0
DDTL,34.927
AL133319.1,1.0
LINC01891,5.0
SNHG5,320.62899999999996
AC107926.1,14.657
AC006504.4,17.0
AC008885.1,0.0
CD24P4,2.1069999999999998
ZFP69B,24.0
ANKRD23,13.677
AC073957.1,3.0
ZNF355P,29.217
AP005060.1,94.345
ZNF586,315.047
ADAM29,113.80100000000002
AC024603.1,2.481
AC097494.1,7.0
AP003774.2,1.0
AC026415.1,0.0
AC009238.2,0.0
RN7SL582P,44.934
AC097376.2,912.462
LINC00112,2.0
AL596257.1,77.528
DDX11,143.562
NRSN1,32.337
TBC1D3P3,0.0
AL118508.3,34.424
ADAL,146.94400000000002
DNAI2,11.0
NDUFA8P1,11.0
QSOX2,233.768
RNA5SP417,0.0
RNU6-967P,1.0
APOOP2,5.0
C21orf33,32.236999999999995
AC009088.2,26.046999999999997
VTI1BP3,1.0
AC087897.2,12.315999999999999
DCTN1,253.51200000000003
ZNF749,18.0
KLC2,27.0
AP002768.1,0.0
AL137028.1,0.0
AC006011.2,10.274000000000001
LINC00492,2.0
RNU6-477P,0.0
LINC02528,13.999999999999998
DNAJC3-AS1,79.433
RN7SL860P,0.0
LHFPL5,520.533
AL353803.1,45.93600000000001
AC078878.1,7.0
AC027449.1,2.0
COMMD6,97.0
FAM53B-AS1,72.0
KRT15,89.565
AC083841.3,0.0
AC104164.4,9.0
MAK,305.98199999999997
ASS1P8,2.0
AL590143.1,2.0
RNU6-17P,46.99
OR51G1,1.0
USP8P1,15.383
AC004383.1,3.0
CRYGN,23.0
AL160153.1,2.0
SPDYE7P,7.205
TSFM,68.385
ARSK,88.281
AC011389.3,6.0
BX510359.6,0.0
AC099753.1,69.865
RN7SL473P,161.796
FNDC1-IT1,7.0
ECSIT,36.120999999999995
VN1R46P,2.0
AC067904.3,2.043
AC135048.3,5.0
ZNF331,248.853
FCGR2B,733.5
TRPC7-AS2,6.364
PPP1R12BP1,2.061
FAM180B,23.656
CATSPER2,277.90799999999996
AL390195.1,0.0
ZNF404,25.88
AL132796.1,5.0
AP001120.3,0.0
ISG20L2,242.49699999999996
AC009643.1,2.7710000000000004
AL139132.1,3.0
FAM13C,59.827
AL359920.1,0.0
GS1-600G8.3,8.354
RNU7-80P,2.0
UGT2B26P,10.0
FANCG,24.999000000000002
TRAJ2,1.0
DOT1L,124.919
Six3os1_2,4.0
SLC29A4P1,0.0
TARS2P1,5.0
ZNF493,1293.711
PKMP4,3.0
BX284613.1,14.0
AL161935.3,0.0
RPL37P18,0.0
BAG2,120.71700000000001
CDK5,34.564
AP003181.2,0.0
LCE1F,0.0
RNU1-142P,0.0
AC099681.3,8.0
AC092111.2,72.0
RNU6-1225P,293.433
AL512422.1,3.0
AL121603.1,1.0
AL137026.2,3.0
RIT2,13.0
HNRNPA1P7,0.0
CRIP1,30.887
FAM103A2P,29.495
CYP2B6,80.934
AC006130.1,3.906
LINC01238,652.1949999999999
IDUA,16.0
AL031577.1,6.0
PGGT1BP1,2.033
AC021146.12,1.0
AL022097.1,9.0
AC024022.1,17.091
MIR1253,0.5
RNU6-344P,2.0
AC246680.2,0.0
AC109460.3,36.611999999999995
EFCAB1,56.052
AC027682.5,2.076
LINC01983,5.0
AC093909.1,22.541
GFPT2,29.0
AC006441.5,2.0
MIR8069-1,1.0
FAM3B,66.582
VIM2P,4.0
AC087286.3,0.0
AD001527.2,0.0
RNU6-716P,2.0
AL606763.1,0.0
RNU6-562P,2.0
Z95114.4,163.614
RNU6-356P,2.0
AC007620.1,0.0
AC012354.2,6.144
AC010546.1,0.0
AC005884.1,3.722
LINC00243,94.539
KPNA2P3,0.0
AC016909.2,24.0
RNA5SP320,6.426
AC012629.1,2.0
HNRNPA3P9,20.0
AC018697.1,2.0
UBE2V1P6,7.0
RNU6-948P,0.0
HIST1H2APS6,2.0
AC122714.1,16.0
RPL31P54,1.0
GORASP2,91.999
GNB1,881.4170000000001
Z97206.1,7.0
AC011753.1,0.0
AC002470.1,4.0
CCDC154,3.0
MTCYBP37,24.0
FGF6,9.0
AC005829.1,6.0
ADAM9,310.0
AC011481.1,19.553
HMGN2P13,1.01
APEX2,69.258
FBRS,279.0
AC090922.1,29.0
CARD6,158.202
HOTAIRM1_2,7.773
RPS5,105.19900000000001
CRYZP2,5.0
MTND1P11,34.0
PTGER4P3,0.0
AC003685.1,0.0
RNU6-1022P,0.5
AC096919.1,0.0
CLDN22,7.3229999999999995
AC027607.1,10.0
AL160286.2,16.409000000000002
AL445222.1,12.0
LINC01116,50.694
IGHVII-30-1,0.0
CBWD1,1067.05
AC025263.3,20.0
AL117378.2,47.551
IRF2BPL,105.756
CEP128,123.25599999999999
UNC119,262.0
AC103855.4,2.0
AC016700.2,0.0
EDA,37.025
CTSW,67.24199999999999
LEF1-AS1,68.73
NFKB2,261.021
MBD3L5,7.869
KRT18P34,12.040999999999999
VPS26BP1,9.0
AL033397.2,10.0
S100Z,86.0
AC012464.3,64.553
TMOD1,90.39399999999999
IQCD,12.0
NELL2,56.998999999999995
AP003472.2,5.0
AC093770.1,3.0
RNA5SP503,0.0
FTH1P27,1.0
PSPH,106.54400000000001
MCL1,8499.796
AC027335.1,6.0
NT5DC2,19.0
PROS2P,9.378
AC079336.5,83.475
AC124312.1,1.84
CEP170P1,34.997
AL121936.2,5.0
S100A7A,41.0
ZSCAN26,32.0
MIR558,7.0
AC010531.6,3.0
CNTNAP1,71.971
C8orf44,142.072
KRT18P17,3.034
BX324167.1,40.887
AC068946.1,69.669
AC026427.2,7.0
KCNN2,58.173
RNF170,167.07100000000003
HINFP,729.441
MIR1285-1,17.445999999999998
AC106744.2,132.863
AL391597.2,3.0
TFG,227.0
AC242852.1,1.0
AC064836.2,3.0
AC068276.1,5.0
GGA2,410.187
FZD1,70.0
AC011904.1,1.874
AL353770.2,0.0
AL353052.1,17.0
THBS2,29.0
DNAJC19P2,0.0
B3GALT4,58.0
AL606490.1,5.0
AC239868.3,41.0
RPSAP70,0.0
MIR205HG,69.688
AL109761.1,12.999999999999998
RN7SKP191,4.0
BATF2,36.0
AC104695.1,7.0
LINC01351,4.0
SAR1AP2,1.0
AC009084.3,10.360999999999999
RNA5SP226,1570.985
SEC23B,237.001
RN7SL824P,19.647000000000002
TMEM68,331.24299999999994
PGAM4P2,0.0
AC093865.1,9.0
AC107956.1,7.057
SRP14-AS1,76.06899999999999
MRPS21P8,1.561
AL162373.1,8.0
