gene_name,HH003_B3_SA_S6
PROX1,151.46099999999998
AC006065.2,2.0
CPNE9,19.999999999999996
HOTAIRM1_1,0.0
LINC02493,38.0
AL353622.1,48.325
IGKV1OR9-1,0.0
FUT8-AS1,6.0
LINC02128,23.0
MIR596,0.0
AC068544.1,0.0
ELOCP21,4.0
RN7SL434P,10.620999999999999
AC131235.1,10.183
FAM170B-AS1,13.0
ZNF793-AS1,8.0
XG,20.0
LILRB5,51.435
DHX33,63.268
OSTF1,54.0
TMED6,9.0
MIR4790,1.0
AC084064.1,0.0
TDRD5,34.0
AL354809.1,103.85999999999999
LINC01922,29.722
AC011451.1,26.756
IGF2BP2-AS1,18.250999999999998
AC021180.1,3.0
LINC01918,5.0
HBB,46776.924999999996
C1orf127,10.383
NIPAL2,66.79899999999999
AL136982.7,0.0
BCCIP,62.001
AC105935.2,2.0
CASP3,65.0
AC009404.1,55.146
DEFA1B,24.246
AC097460.2,3.22
DNA2,42.563
IL15RA,13.998999999999999
C8orf59P1,1.0
AC025871.1,5.0
DIP2C,59.0
RN7SL164P,2.0
EEF1B2P5,6.0
KLHDC2,68.992
AP000462.2,8.0
AL033527.4,4.024
CCDC130,52.549
AL035258.1,2.0
RNA5SP486,2.0
CDH19,103.271
C14orf105,43.694
AC117505.1,2.0
SNX27,249.548
AC243725.1,2.0
USP44,61.0
AC116158.1,44.0
LINC01015,5.0
AC005391.1,11.341
LINC00345,1.0
AC113367.2,0.0
SLC2A4RG,5.0
OR2C1,9.0
DYNAP,160.88
RNU6-1105P,0.0
MIR3921,0.0
AL512361.1,2.0
AC025287.3,0.0
YY1,118.64000000000001
GPANK1,28.875
TCP11X3P,5.3660000000000005
NEK6,47.999
AC027176.2,9.0
AKAP8P1,18.0
AL929288.1,11.0
UTP20,124.115
RNU6-337P,0.0
TPBG,86.0
AC020571.1,6.0
TRIM60P16,9.0
MIR561,0.0
SUB1P3,3.261
RPL12P36,4.0
AC007792.1,1.0
MIR4474,0.0
LINC02384,81.814
LINC00707,79.0
RNU6-664P,1.0
AL359511.1,1.0
IL31,5.0
LINC01030,9.357000000000001
AC231981.1,3.0
H2AFY2,3.0
MIR3192,0.0
AC092078.1,5.0
RNA5SP270,1.0
RPL13P5,3.528
AC007359.1,32.417
FNTB,18.0
AL121839.1,13.0
UBXN6,127.0
PART1_2,0.0
RPSAP64,6.0
CD3E,13.998999999999999
AC024575.1,11.639000000000001
MFNG,29.0
INPP5K,58.632
AC132192.2,21.0
LINC01683,7.0
Z99289.2,12.0
AC131055.2,1.0
AL035422.1,0.0
EEF1E1-BLOC1S5,0.0
GPR65,94.61200000000001
LINC01116,44.67
BRPF1,29.001
AL353770.4,37.622
SIK1,14.444
TAGLN3,9.0
MPPE1,166.26999999999995
PIP5K1C,15.999999999999998
PA2G4P6,8.0
MIR4490,0.0
MTRNR2L11,14.392000000000001
ROBO2,273.658
AC091043.1,3.813
AC122719.1,2.0
PRIMA1,9.0
MOB1AP2,3.0
AC009034.1,11.0
C4orf17,47.0
AL445648.1,2.0
PCDHGC3,10.418
AC008785.1,13.498
AC079089.1,18.862000000000002
RNU6-1161P,1.0
CEACAM3,56.717000000000006
AC105940.1,0.0
KHSRPP1,2.0
BPTFP1,4.44
AC007066.1,1.023
AC005632.3,1.0
AL031767.1,1.0
AL590392.1,1.0
MIR31HG,5.0
AC008147.2,128.92700000000002
AC002094.5,10.91
RASL12,9.0
AC093249.6,7.0
AP2B1,101.631
MIR6734,0.0
TRIM60P11Y,12.0
CLEC4E,230.185
AL392003.2,5.0
AL136126.1,2.151
MIR555,2.0
TRBV11-1,2.0
AC107398.1,10.042
FAM9B,52.959
MIR1587,0.0
C1QTNF9-AS1,2.7319999999999998
SH3GLB2,24.725
AC027544.1,6.0
LINC01013,35.204
AQP7P3,0.0
AC114811.1,5.0
AL513211.1,0.0
MIR1292,0.0
LINC01980,18.339000000000002
AL162293.1,36.868
AC023644.1,4.288
MIR3135A,5.0
KCNIP2,11.001
FBXL16,10.0
RN7SKP245,3.0010000000000003
RAP1A,130.015
AC016044.1,2.0
AC005758.1,5.0
AL050303.4,5.367000000000001
AC026765.1,49.88399999999999
PCDHA9,56.906000000000006
EGLN3-AS1,1.0
PTCHD1-AS,11.0
TDGF1P1,0.0
CASP16P,42.851
AC018735.1,5.0
HGNC:24955,49.0
TPT1P10,11.0
EHF,39.0
MIR6827,0.0
MIR7973-2,0.0
RNU6-487P,7.018
AC005237.2,1.0
HOXC-AS1,1.0
AC004805.1,0.0
AL357140.4,5.0
KRT78,8.0
AC009041.2,72.58800000000001
AC006159.1,6.0
HOXB-AS2,6.0
AC078880.1,91.0
GATS,53.646
CYR61,35.0
APLN,8.0
SUFU,51.001000000000005
SUOX,141.793
AC019178.1,2.0
S100A4,66.0
AL138828.2,6.0
Z98747.1,3.0
AL008721.1,8.0
SLC22A2,74.437
GPR160,61.511
SEPT7P8,15.0
AC245033.3,0.0
CLPTM1,28.000999999999998
RNA5SP19,3.0010000000000003
HERC2P11,0.0
AC008805.2,12.0
WDYHV1,24.0
KRTAP13-5P,3.0
TMEM268,41.567
AC069155.1,2.0
AC011477.6,7.0
AC007193.2,6.297000000000001
OR56A1,376.929
AL713922.1,0.0
SMARCE1,148.72400000000002
ADGRE1,41.263
RAB5B,193.762
CMKLR1,41.0
MIR8485,18.782
AK5,77.548
SPDYE7P,5.4670000000000005
NOMO2,43.537000000000006
NOD1,39.001000000000005
OR7E28P,2.201
ANKRD13A,203.79199999999997
AC073325.2,0.0
KCNF1,2.0
TMEM246,29.0
CYCSP29,5.135
RNU6-1267P,1.0
AC127459.2,39.124
AC009474.2,2.0
AP002478.1,5.0
TAAR2,1.0
MIR4648,0.0
AC114737.2,3.0
C1orf52,78.187
AL645937.5,29.0
AP003467.1,3.6069999999999998
CCRL1P1,7.044
AL392023.2,510.11300000000006
TCAF2,267.111
OR3A4P,3.0
AC126177.4,54.826
CP,88.822
AC142086.3,15.0
MUTYH,32.864000000000004
MIR4270,2.0
AC103798.1,3.0
ENPP7P7,5.055
AL161727.1,2.0
RPL7P34,5.0
AL162419.1,5.0
AL096840.1,0.0
AC016727.1,153.582
SLC16A8,1.0
SGO1-AS1,157.038
ALG1L5P,0.0
AC010536.3,2.0
HMGN2P35,3.0
AC005899.3,17.346
AP000777.2,0.0
AC023024.1,34.804
AC023024.2,80.584
AL137843.1,0.0
RPL23AP76,1.0
AC004232.1,0.0
FAM13A-AS1_2,0.0
AC009996.1,15.911
AL358215.1,3.0
SLAMF9,7.0
OLFML2A,33.5
RNU7-52P,0.0
AL590705.1,16.571
AP004607.9,1.0
RN7SL564P,12.002
RBM4,50.968999999999994
AL365396.1,3.0
HIGD1AP10,0.0
LINC01544,163.333
GIGYF1,70.0
RNA5SP73,12.0
ZNF746,191.91899999999998
AC009244.1,1.235
AC010768.3,1.0
AC073621.2,5.0
MRPL1,15.0
CREBRF,289.782
DPY19L2P3,40.051
AL136369.1,2.0
SLC4A2,38.0
RPL12P30,2.0
PRDM1,55.0
AC090415.2,0.0
RNA5SP372,0.0
HSPE1P19,1.0
DPP6,73.911
AC023141.3,1.0
GRID1-AS1,32.0
KCNAB1-AS1,8.0
UCN3,6.0
SAP30L,112.999
AC024257.4,24.0
AL355472.2,1.0590000000000002
AC098679.3,36.75
TRAJ56,3.0
RN7SKP263,2.0
RNU1-6P,1.0
AC021683.4,4.0
RN7SKP221,0.0
AC127029.2,0.0
AC118553.2,141.072
AL390840.1,2.0
SNORD115-23,1.0
SMG1P6,28.987
PPP1R14D,7.001
AL355297.1,0.0
RPS27P21,0.0
GRM1,63.702
AP2M1,66.99900000000001
AC027312.1,4.0
AC007375.1,15.0
SNORD116-3,21.618000000000002
AC027506.1,2.0
TTL,680.431
AC009803.2,1.0
AC245128.3,21.763
C18orf65,37.0
KRTAP13-3,0.0
LRRC37A3,189.459
MIR526B,1.0
COX7A2P2,0.0
AC114786.4,5.619
AP003355.3,1.0
AL357134.1,1.0
PPFIA2,78.00099999999999
TYRO3P,5.1739999999999995
TMEM164,142.001
MS4A3,33.001000000000005
AL117336.2,8.0
BCAT2,20.144
AC010745.3,4.0
AC073529.1,54.001000000000005
SNORD3B-1,1842.506
AC245452.5,21.842
SETD8P1,1.663
RN7SKP236,13.001
AC105137.1,2.0
ACTR3BP1,13.19
SLC47A2,36.604
AC097655.1,1.0
PSMD10P1,5.0
ZDHHC11,28.41
LINC01895,8.0
SCN1A,182.85199999999998
MIR4328,0.0
PRRT2,21.999
SMIM14,291.02700000000004
SDR42E1P4,6.43
AC023490.3,0.0
SNORD113-7,1.0
PCDHGB7,14.82
RNU4-46P,0.82
KIF26B,78.0
AC136188.1,3.0
TRIM68,31.206000000000003
OLIG3,13.0
AL161646.1,10.0
TCEAL3,18.134999999999998
SPANXN3,0.0
LINC00959,30.533
TTC28-AS1,128.96999999999997
MPL,7.0
CR392039.1,3.0
DEGS1,69.40100000000001
RP9P,20.244
CCL5,84.998
PROK2,54.0
AC083902.2,83.0
AC020934.2,2.0
AC135776.4,3665.117
AL080276.1,0.0
OR4E1,40.497
AC093166.4,4.0
QRSL1P2,7.0
AC092474.2,1.0
CCND2,111.99999999999999
CNTNAP3P2,3.924
AC012485.2,2.0
AC009159.3,8.0
MTATP6P3,7.0
AL354718.1,2.3080000000000003
AL023802.1,20.274
ATP8B4,183.0
SAMD5,118.772
INSL5,6.0
INSL4,155.0
DNAJC24,114.81700000000001
MIR548X,3.0
AP004833.3,0.0
HOXC-AS3,16.0
AL160272.1,2.0
FKBP2,16.001
MIR6885,0.0
AC239804.1,55.715
Z98752.3,0.0
HIST2H3DP1,0.0
LINC02190,2.0
AL121753.2,73.34
RPS12P10,0.0
SLC26A5,41.0
AC021054.1,56.0
LINC00582,2.0
PLCB2-AS1,1.0
ZNF302,84.813
LINC02172,43.303000000000004
LINC02086,30.253999999999998
RNU7-75P,0.0
AC116345.1,19.177
AC098824.1,12.187999999999999
STAR,8.112
ATG12P2,4.0
PNMA8A,37.509
SRGAP2-AS1,16.774
AL732414.1,3.0
CRISP2,9.0
PPTC7,117.99999999999999
MIR4298,0.0
CEP55,26.14
SYT17,96.967
AL513523.1,6.0
RN7SKP98,2.228
LINC01288,4.0
KIAA1683,44.878
AP002954.1,1.0
AL139424.3,49.24
AC092474.3,2.0
MIR653,0.0
AC007040.1,1.0
RANP3,5.0
AC104687.1,1.0
AC132938.5,116.204
SNHG16,169.306
AC063919.1,3.0
Z94721.2,37.66
BAMBI,16.0
CHORDC2P,6.0
AL049794.2,0.0
LINC02562,4.0
AC004990.1,39.053
RNASET2,243.49399999999997
AL645929.1,3.0
AC087286.2,3.0
AC020763.3,16.0
AC006511.1,3.358
NCMAP,59.372
AC146949.1,0.0
PHKG2,87.251
Z95115.1,20.0
AC104058.1,1.0
NAT10,44.0
MIR1302-2,2.592
TMPRSS2,59.483000000000004
AC009133.5,0.0
TSACC,9.405000000000001
PHF21A,145.0
LRRC74B,166.39600000000002
COMMD5,9.0
LINC01703,5.0
AC099552.4,7.0
MIR7852,5.0
AC084116.3,1.0
RN7SL317P,86.17299999999999
PIK3C2B,49.751999999999995
EPB41L5,81.00099999999999
POU5F1B,81.729
PARD6G-AS1,28.999
SCAMP2,48.0
AP000238.1,4.0
AC023115.1,7.0
RN7SL55P,2.0
IL33,82.0
FAM234A,18.0
MYHAS,16.374000000000002
OOEP-AS1,3.0189999999999997
AC007728.2,107.811
LIF,10.0
LINC02361,6.0
AC013562.1,8.0
AC011752.1,5.0
AC009387.1,37.869
AC114546.1,36.268
RASGRF1,50.56
FAM53A,9.0
AL645949.2,1.0
ID1,3.0
OR4K11P,11.228
AL138918.1,2.0
RNA5SP357,31.0
AC015712.7,1.0
AC005523.2,24.206
AC090527.2,7.489
LINC02388,16.256
AC073143.1,0.0
GAPDHP55,4.0
ARFGAP1,28.002
AC114760.2,65.393
AC009021.1,7.615
AD000671.3,39.821
AL133338.2,1.035
AL353807.1,1.0
RAB11FIP3,32.013
DGKA,243.399
AL121821.1,42.0
LINC01932,12.44
TOLLIP,54.99999999999999
OR52A4P,13.0
RNU7-149P,0.0
ADCY8,22.0
AC023866.2,20.956999999999997
GCC2-AS1,5.0
SCARNA17,18.984
AP000560.1,22.0
ACPP,88.56
CABYRP1,2.0
AC009237.7,8.082
AC016968.1,6.0
ALKAL1,10.0
AC124045.1,22.0
ZCCHC18,17.0
DIAPH2,64.559
RNA5SP101,0.0
RNU7-123P,4.0
TOPBP1,108.99999999999999
GPR12,50.479
CPSF1,29.0
RPS29P9,1.0
DISC2,4.0
ARL5AP4,1.0
AC022447.6,2.0
AC098679.4,4.0
RNA5SP104,6.0
PAM,186.44000000000005
NOTCH4,79.582
AL352979.1,0.0
AC074254.1,3.141
LRRC34P2,2.0
LINC02176,8.104
AC010738.1,18.0
AC242022.1,73.0
MIR1273H,6.41
AL022318.1,2.0
PRAL,575.311
GNG5P1,0.0
RNU6-744P,0.0
AC018529.3,35.0
RNA5SP153,3.0
KRT35,10.0
AC130650.1,6.0
NCOA4P4,8.304
APLF,92.984
MIR124-2HG,33.0
AL391839.1,0.0
CCDC186,246.873
GPR19,20.0
SNORD115-26,0.0
SPAG5,54.0
AL591212.1,3.0
OR1F12,9.0
AC084026.3,5.567
DIP2A,184.52700000000002
AL139339.1,0.0
DMRTB1,15.0
AC117430.1,12.0
Z68323.1,10.0
AGK,83.826
RNU105C,1.0
SHF,22.515
AC007422.2,1.0
FAM138E,0.0
RHOA-IT1,9.0
AC080038.1,15.718
HBD,131.07500000000002
AC007879.3,6.0
NONOP2,19.0
AC017104.2,1.0
LMBRD2,109.0
GTF2B,49.0
AC103881.1,6.0
AC048341.1,1.0
DNHD1,95.766
AC231533.2,1.087
CXCL14,20.202
CALML5,1.0
PECR,74.369
POU6F2-AS1,4.0
AC005332.3,0.0
VDAC2P1,3.0
RNU6-336P,0.0
AC114755.2,4.303999999999999
RPEP4,5.0
MIR421,1.0
AC093392.1,305.941
AC009305.1,4.0
BBS1,48.552
FP325331.1,4.0
AC037198.3,3.0
AC027290.2,577.7180000000001
EMC2,92.001
MIR4777,0.0
AP003499.2,18.368
PRKAG3,9.0
AL158839.1,8.0
UXT,13.0
RNF216P1,50.13
LRRC37A14P,2.0
VIS1,1.0
AP001646.1,5.0
CLDND2,6.0
RNU6-906P,1.0
RPS18P1,6.0
AF038458.1,7.0
AL137845.1,34.872
TMEM232,117.306
RAB37,57.937000000000005
WDR92,68.776
AC097635.1,0.0
AC020637.1,119.714
SIPA1,60.257000000000005
PXMP4,184.31199999999998
MGAT4B,18.0
AL356805.1,1.0
AC005901.1,2.0
GPR161,91.274
NRIP1,99.50900000000001
AL513480.1,5.0
RN7SKP74,3.0
RNU6ATAC3P,3.0
MIR548S,2.0
MIR511,1.0
AC010245.2,34.288000000000004
NREP-AS1,8.0
NPIPB9,28.689
HERPUD1,126.036
AC023128.2,13.0
AC130509.1,2.0
RNF103-CHMP3,7.524
AL662844.1,0.0
AC099789.1,0.966
AL450226.2,94.229
AL161658.1,8.0
HNRNPA1P49,5.0
BID,72.014
RNU6-649P,2.0
SNORD19B,4.976000000000001
AL449212.1,1.0
AC015660.1,1.0
PRAMEF33,0.0
LINC00879,11.001
UTP14C,67.961
ADGRG2,76.736
PPP1R3G,20.83
HAPLN4,0.0
AL133481.2,3.0
AC008736.2,18.0
AL138974.1,17.457
AC007619.1,2.0
MIR6130,1.0
AL391883.1,5.0
OR5M12P,0.0
AL121977.1,8.0
RNU7-196P,0.0
AC009312.1,16.0
SETD6P1,3.0
S1PR3,117.164
GPRC5C,40.736
AL445686.2,17.104
LINC00681,7.0
AL133329.1,0.0
AC244394.1,5.0
AL390718.1,0.0
SUMO2P7,3.0
HSPD1P4,30.151
PHF12,231.30400000000003
ZNF70P1,1.0
AC022166.2,6.0
AC117462.1,15.39
KLF2P3,0.0
AP003170.4,3.0
AC012370.1,2.0
AL118516.1,6.0
Z93929.2,6.0
PTRH1,79.69999999999999
FBN3,14.0
AC114485.1,25.0
AC006023.2,1.0
AP001363.2,0.0
RN7SL49P,9.001
MIR4279,0.0
AP000345.1,4.0
AL669831.4,27.503999999999998
RN7SL824P,9.05
AC083862.2,13.0
DUX4L11,0.0
OR2AE1,7.0
ADAMTS14,11.0
SLCO1B1,30.668000000000003
ZEB2_AS1_3,0.0
AC016987.2,1.0
AL133216.1,0.0
TDRD3,109.31899999999999
TWISTNB,68.0
NAT14,10.0
AC006987.2,9.0
CEACAMP6,0.0
AC092131.1,10.0
AC009533.1,10.843
H2AFZP1,2.6
TRGJ2,2.0
AC008875.1,14.398
MIR3926-2,0.0
MINDY3,71.0
RNU6-111P,1.0
AC027458.1,11.0
AC022080.1,15.363
KLF17,85.839
AC113146.2,18.0
SAXO2,70.07900000000001
AC233724.3,0.0
AC078962.3,27.424
FAM124A,49.964999999999996
AC090155.2,5.0
OR7A5,124.02799999999999
AK1,31.405
DHFR2,112.713
RNU5A-1,49060.342000000004
TRMT112P5,1.0
AC133644.2,2.0
AC008655.2,4.0
MT1L,1.0
AC018644.1,3.0
AP004247.1,13.0
KRTAP5-8,2.0
SNORA68B,1.064
PNKDP1,3.0
LINC02396,9.0
AC106774.5,0.0
ARHGAP45,107.723
RNU1-11P,13440.726
MIR4634,0.0
LINC00615,14.0
PPIAP6,0.0
EIF4A3P1,5.0
BNIP3P34,2.0
LINC00892,5.0
NDUFA3,40.348000000000006
Hammerhead_HH9,0.0
AF107885.1,6.962999999999999
PINK1-AS,55.763999999999996
PPIA,92.93900000000001
C1orf167,48.176
SYPL1P2,3.0
LSM1P1,0.0
H19_2,0.0
AC008760.2,19.123
LINC00619,16.0
AC005077.2,7.0
UBE2V1P9,2.483
HOTAIR_2,0.0
RNU6-1210P,2.5
UGT2A3P7,4.0
MIR147B,0.0
CAB39L,61.0
hsa-mir-550a-2,4.0
AC093833.1,0.0
RNU6-529P,1.0
ST6GALNAC4,7.0
TCAP,11.000000000000002
AKAP7,55.976000000000006
RN7SL711P,105.416
LRP2BP,79.78200000000001
AC106799.3,108.78200000000001
USP24P1,8.0
MIR3688-1,1.0
RNU4-24P,3.0
AC017076.1,45.971000000000004
MIR3666,0.0
AC100823.2,4.0
IGHD3-16,0.0
AC022748.1,1.0
MIR1910,0.0
ELOBP3,5.0
AC008759.3,6.0
RALGAPA1P1,44.8
MIR7154,0.0
AC015871.5,5.0
LINC02422,20.0
AC068254.1,7.0
NYAP2,75.592
ATOX1,61.342
RNU6-1014P,5.0
LINC02346,9.0
AL157823.2,4.295
MORN5,4.0
MIR920,0.0
OSBPL9P4,10.0
RNU6-440P,3.0
TBC1D3D,9.08
NRAV,6.0
AC002511.1,5.0
RPS15AP38,0.0
FAT2,57.0
PRKAR1B,21.000000000000004
AC100767.1,0.0
AC011467.6,0.0
COL7A1,37.0
HBZ,1.0
TSPAN13,35.0
RPL15P3,4.446000000000001
RGL4,20.0
RNU6-833P,0.0
MARK2P10,5.0
TNFSF14,97.977
RN7SKP211,3.0
RHOG,42.068000000000005
RIIAD1,11.0
AKIRIN1P2,0.0
AC073488.2,0.0
TMEM109,15.0
MKL1,80.023
RNU6-394P,6.0
AL359095.1,1.0
HRH1,49.678000000000004
AC005387.2,1.0
SNRPCP13,0.0
MIR210HG,15.523
MTCO2P16,6.0
FAM169A,87.0
IGHA2,2.364
AC245100.7,22.0
RN7SL547P,5.0
MIR562,1.0
SUCLA2P1,21.186
PRKX-AS1,2.0
CARM1,23.039
AC233724.14,1.0
DBIP2,0.0
FAM174B,102.999
AC104581.2,7.0
AC245407.1,72.779
SPP1,24.0
AC020922.1,6.542000000000001
PXT1,14.000000000000002
TSR2,8.0
MAFG-AS1,8.458
MEGF6,22.0
EBI3,5.0
VN1R91P,5.0
KLLN,32.747
AC091515.1,6.0
SNORA16B,3.0
RPL23AP10,1.0
UBQLN1,121.0
ZNF800,81.0
AC024257.1,15.944
AC243312.1,1.0
AC022558.2,117.024
SCGB2B3P,0.0
AL392112.1,3.6839999999999997
HSBP1P2,1.0
RNU6-776P,0.0
RN7SKP34,2.0
CLMP,66.86
AL121584.1,12.0
RPS20P10,3.0
AC010207.1,9.097000000000001
RN7SL67P,1.0
C20orf173,4.0
Z98749.3,0.0
ACBD6,57.617
LINC00596,21.168000000000003
AC011462.1,7.261
FAM86JP,13.296999999999999
LINC01532,20.11
AC010536.1,11.288
MIR3975,8.0
AC005632.2,20.0
MINK1,55.001000000000005
AC008429.1,39.021
RNA5SP74,135.469
XXYLT1-AS2,12.0
RNU6-270P,0.0
AC135048.4,14.032
AP001021.1,0.0
TEP1,154.41400000000002
AC016999.2,4.0
AC099499.1,11.0
AL121871.1,2.0
SYNE4,19.776
RPS3P7,3.0
ERICH6B,44.0
AL354950.1,5.0
ALOX15,25.104
AC008269.1,7.0
NCAPD3,68.00099999999999
AC091944.1,3.0
IPO8,125.693
SEPT7P9,9.107999999999999
Z99756.1,23.121
AC093300.1,6.0
DOCK9-AS1,4.0
OR10D1P,0.0
RORB,103.706
AC020931.1,3.0
MC2R,904.122
GOLGA2P1,22.0
YWHAQP6,1.0
MYO5BP3,16.284000000000002
UBE2Q2P10,36.0
RNU7-151P,1.0
ZDHHC8P1,25.542
AL353743.4,11.193
TBCA,44.525999999999996
ARL13A,6.0
AC114781.2,1.0
MAP4K2,112.69600000000001
ELOCP20,1.0
SREK1,392.307
AC013403.1,0.0
CTBP1-AS,29.434
AC015853.2,0.0
ZNF266,96.04400000000001
AC106706.1,4.0
AC007620.1,0.0
GKAP1,58.782
AC027369.4,3.725
AL157778.1,17.0
SNORA65,1073.0
RNU7-61P,0.0
MIR3909,1.0
AC008735.5,2.0
MIR302C,4.0
SNORD115-48,1.0
AC011472.3,6.0
RNU7-148P,3.0
AC090602.1,0.0
AC079594.1,0.0
LINC01680,1.0
AC108681.1,4.0
POLR2J,6.786
LINC02328,24.999
DDX59,85.64399999999999
TH2LCRR,4.0
AC079742.1,0.0
AC010487.1,8.0
AC021753.1,1.0
MIR6887,0.0
AC008649.2,1.0
SFI1,240.32999999999998
GPSM2,128.78
AC127024.2,20.0
AC087258.2,0.0
CYP4Z1,12.055
AC087311.1,0.0
AC021451.1,12.0
NF1P2,21.086
KRT16P1,1.308
AC069114.2,6.0
KLHDC7A,14.03
C1GALT1P1,6.0
WASF3,38.0
MIR6778,0.0
AC133552.1,76.027
BCAT1,184.449
LINC00403,3.0
AL592114.3,0.0
ITPKC,15.0
RNU6-73P,3.076
AC244196.3,0.0
MIR6840,0.0
KDM4F,4.0
RPS29P30,2.0
CCNB1IP1P3,2.0
AOAH-IT1,10.0
OR8D2,8.0
RNU6-65P,1.0
POU2F2,93.0
KRTAP19-8,6.0
ZCCHC4,74.362
CNTN4,71.596
ZNF737,49.086000000000006
RN7SL475P,4.0
RNU1-7P,32.0
CASC8,13.0
LINC01767,4.0
MIR3658,0.0
BCRP7,0.0
MIR6872,0.0
AC068726.1,7.0
LRRC53,40.0
MIR137,0.0
AC009139.2,6.0
PITHD1,50.097
AC067968.2,4.0
AC119150.1,30.761999999999997
AL161793.1,0.0
AC092100.1,24.0
FAM126A,246.92999999999998
GDPD3,13.0
STK11,46.84
ERICH3-AS1,54.99999999999999
SYNRG,181.072
AP000550.4,0.0
OR4F17,2494.3030000000003
SIAE,10288.285
AC005323.2,19.881
NDUFC2,48.134
AC100827.1,0.0
BX072579.1,2.0
LINC02523,38.375
RNA5SP473,27.373
AF099810.1,4.0
SLC44A3-AS1,142.18899999999996
LAPTM4A,66.0
MIR3692,1.0
SATB1,192.04
PPP1R3A,78.0
SLC4A10,83.19200000000001
CCNF,32.741
LINC01844,26.0
LYNX1,20.999999999999996
AC010618.2,0.0
AC006058.3,5.0
VPS53,305.412
FNBP1P1,45.115
ADGRF3,24.0
AC005609.1,2.0
NPM1P24,15.155
AC233279.1,1.0
CHRNA7,283.888
LRP12,143.544
SERPINE3,20.0
MIR4746,0.0
AC004792.1,0.934
ERO1A,217.494
NVL,74.41900000000001
GPBAR1,10.0
SNORD36,0.0
NT5M,5.021
AL023875.1,799.836
SLC25A5P3,10.0
AC244517.7,4.0
FENDRR,58.409000000000006
ATP6V0A4,17.0
MIR4467,0.0
SPX,30.999000000000002
ELAC1,43.763000000000005
AL021918.1,1.0
RASA3,53.0
Z99497.2,0.0
AC092807.2,8.0
AL160413.1,2.0
PKMP1,4.0760000000000005
AC091812.2,1.305
RABEPKP1,3.0
AC139769.1,20.0
AC233724.7,2.0
UGT2A1,62.126000000000005
DPP7,7.0
GOLGA2P10,5.271
AC051619.8,603.688
MIR7976,0.0
AL845552.1,22.217
NALCN,89.424
SPINK4,1.0
AC103563.6,3.0
BICDL2,29.596999999999998
AC109327.1,1.0190000000000001
AC007032.1,16.0
LONRF2,118.73
PELI3,19.999000000000002
AL929472.1,1.0
RNU6-324P,0.0
NDUFA5P6,6.0
SLC6A17,87.079
SSFA2,156.04000000000002
AC124057.1,0.0
RRAGC,101.645
HELQ,46.0
NELL1,84.0
BRI3BPP1,1.001
AP000873.2,49.428
MIR4728,0.0
PRKACA,54.51
AP004609.3,21.0
OR4C1P,16.0
AC090360.1,21.686
SEC14L4,37.029
HIST2H4B,13.585999999999999
AL645941.2,0.0
GSK3A,53.595
IGLV3-10,3.0
MTND4P25,3.0
MIR373,1.0
EIF1B-AS1,94.00000000000001
AL355615.1,4.0
AC139453.2,0.0
RN7SL346P,10.0
AL606517.2,1.0
AC007556.1,7.0
DPYSL2,106.011
AL080285.2,3.0
SLC46A1,64.28099999999999
AC087439.1,7.0
AA06,9.0
ACAD8,67.847
AC005586.1,1.0
EXOSC7,58.044
AC087289.5,16.662
BICD1,142.0
MAP3K5,147.50199999999998
AC005518.1,2.0
AL451044.1,0.0
ZNF680,72.26
AC091096.2,13.0
PKN2-AS1,42.412
AC074033.1,0.0
ATP6AP2,176.81000000000003
XCL1,10.0
AC073342.2,30.534000000000002
ZNF90,74.937
RN7SL381P,16.559
AC108103.1,9.0
MIR548AG2,1.0
FAM209A,6.6
ECEL1,6.0
AC006037.2,16.0
AC217777.1,21.346999999999998
OR5M7P,9.0
IGLV4-69,6.0
PROM1,43.732
MIR7704,0.0
RPL35P6,5.0
AC008687.8,0.0
AL359962.2,6.0
AL512310.2,14.800999999999998
IGLVIV-66-1,2.0
AL356806.1,5.0
AC140125.1,7.0
LINC02419,11.399000000000001
AC244502.3,3.0
AC005670.2,40.601
IRF2BPL,44.486999999999995
USP38,111.0
AC008892.1,5.0
RNU6-881P,0.0
FAT1,119.471
AP001922.2,2.0
CORO6,3.0
AC116407.3,25.0
RN7SL320P,0.0
DLGAP2,115.0
C2orf27AP2,1.0
RNU7-46P,0.0
AC091799.1,5.359
LINC01936,27.915
MORN1,51.98
CAMKMT,55.18
SIGLEC15,88.705
AC024257.2,0.0
CWH43,37.0
C14orf28,28.0
PHB,36.729000000000006
RN7SL842P,17.0
AC013244.1,3.0
SNRPEP7,0.0
ADAMTS13,16.0
KIFC1,37.44200000000001
AL162399.1,1.0
RPS18,60.738
TACR2,54.827999999999996
MTATP6P21,1.0
RNU6-1117P,4.0
NPAP1P6,12.0
PODXL2,7.0
AC131212.3,48.578
BACH1,283.68700000000007
AC034223.2,7.0
ATP1A1,99.067
BCAM,58.62
VPS35P1,23.506999999999998
Z98259.3,149.614
AL358074.1,39.683
RPL23AP2,6.683
AC243585.1,11.0
NLRP8,41.456
SLC16A13,7.0
AC073387.1,4.0
AC004528.2,0.0
AC010889.1,15.0
DBX2,37.0
RNU7-167P,0.0
AC125611.1,2.0
RPS3AP38,4.0
AC211486.4,0.0
AC092608.3,7.0
AC244505.2,5.336
RNU7-81P,1.0
MIR3713,0.0
RNU6-567P,0.0
C19orf47,34.806
AL021937.3,8.0
DCC,134.971
